xPos,yPos,Distance,Velocity,Tilt Angle,Angular Velocity,Time,time stamp
-7.323242,-12.49295,38.22897,0.6057487,0.7449358,63.15497,45.83,19-06-2021 16:07:32
-7.31801,-12.48993,38.22331,0.6067982,0.814213,77.04288,45.84,19-06-2021 16:07:32
-7.312809,-12.48701,38.21775,0.5951629,0.6988559,72.85023,45.85,19-06-2021 16:07:32
-7.307395,-12.48403,38.21201,0.6175191,0.6531205,60.24526,45.86,19-06-2021 16:07:32
-7.302114,-12.481,38.20631,0.6071329,0.5612772,46.92422,45.87,19-06-2021 16:07:32
-7.29665,-12.47764,38.20024,0.641931,0.7707559,47.84156,45.88,19-06-2021 16:07:32
-7.291682,-12.47444,38.19461,0.5928745,0.6844273,43.63629,45.89,19-06-2021 16:07:32
-7.286719,-12.47105,38.18884,0.5988721,0.4780633,45.83062,45.9,19-06-2021 16:07:32
-7.281433,-12.46734,38.18261,0.6448759,0.5901666,41.10143,45.91,19-06-2021 16:07:32
-7.276593,-12.46386,38.17685,0.597654,0.4463111,39.19013,45.92,19-06-2021 16:07:32
-7.271351,-12.4601,38.17062,0.6440206,0.5132,44.0852,45.93,19-06-2021 16:07:32
-7.266615,-12.45665,38.16494,0.5857407,0.2960753,54.81416,45.94,19-06-2021 16:07:32
-7.261272,-12.45278,38.15856,0.6584064,0.4837596,53.84802,45.95,19-06-2021 16:07:32
-7.256685,-12.44944,38.15306,0.5693275,0.2167048,57.32073,45.96,19-06-2021 16:07:32
-7.251633,-12.44583,38.14707,0.6182812,0.2462884,51.23859,45.97,19-06-2021 16:07:32
-7.24667,-12.44224,38.14114,0.614153,0.456712,54.10744,45.98,19-06-2021 16:07:32
-7.241785,-12.43865,38.13526,0.6075415,0.7016503,47.32808,45.99,19-06-2021 16:07:32
-7.236933,-12.43497,38.12934,0.607129,1.031924,55.17955,46,19-06-2021 16:07:32
-7.232353,-12.43141,38.12368,0.5839004,1.163148,43.84956,46.01,19-06-2021 16:07:32
-7.227571,-12.42766,38.11774,0.6052669,1.317747,34.02458,46.02,19-06-2021 16:07:32
-7.223018,-12.42383,38.1119,0.5964399,1.338229,35.51126,46.03,19-06-2021 16:07:32
-7.218404,-12.41982,38.10587,0.6094942,1.410143,25.06637,46.04,19-06-2021 16:07:32
-7.213884,-12.41581,38.0999,0.6067808,1.428755,22.87471,46.05,19-06-2021 16:07:32
-7.209394,-12.4118,38.09394,0.6001415,1.348282,15.41999,46.06,19-06-2021 16:07:32
-7.204858,-12.40777,38.08795,0.6086707,1.316707,23.66921,46.07,19-06-2021 16:07:32
-7.200292,-12.40374,38.08194,0.6061918,1.235906,15.08302,46.08,19-06-2021 16:07:32
-7.195652,-12.39972,38.07589,0.6155446,1.303112,10.01204,46.09,19-06-2021 16:07:32
-7.190974,-12.39569,38.06981,0.6178558,1.49933,23.24476,46.1,19-06-2021 16:07:32
-7.186276,-12.39168,38.06372,0.6205661,1.725671,21.98013,46.11,19-06-2021 16:07:32
-7.181775,-12.38785,38.05791,0.5913287,1.671287,6.901353,46.12,19-06-2021 16:07:32
-7.176938,-12.38376,38.05167,0.6314823,1.893929,24.02195,46.13,19-06-2021 16:07:32
-7.172233,-12.37978,38.04561,0.6185879,2.068006,16.48853,46.14,19-06-2021 16:07:32
-7.167658,-12.37592,38.03972,0.5991891,1.999195,9.241127,46.15,19-06-2021 16:07:32
-7.16296,-12.37195,38.03367,0.6134505,1.791768,21.91541,46.16,19-06-2021 16:07:32
-7.157944,-12.36772,38.02722,0.6532517,1.694313,18.17408,46.17,19-06-2021 16:07:32
-7.153206,-12.36374,38.02114,0.6188478,1.460319,23.33232,46.18,19-06-2021 16:07:32
-7.148322,-12.35964,38.01486,0.6377138,1.468604,4.908141,46.19,19-06-2021 16:07:32
-7.143745,-12.3558,38.00899,0.5991198,1.361138,14.25312,46.2,19-06-2021 16:07:32
-7.138999,-12.35181,38.00289,0.6196983,1.286944,16.36577,46.21,19-06-2021 16:07:32
-7.134287,-12.34781,37.99681,0.6166376,1.184982,30.52955,46.22,19-06-2021 16:07:33
-7.129628,-12.3438,37.99076,0.6153996,0.9312522,39.44553,46.23,19-06-2021 16:07:33
-7.124621,-12.33945,37.98421,0.6605365,0.957975,29.65622,46.24,19-06-2021 16:07:33
-7.119948,-12.33534,37.97807,0.6235031,0.8771496,42.61271,46.25,19-06-2021 16:07:33
-7.115256,-12.33117,37.97187,0.6268016,0.8006416,29.97376,46.26,19-06-2021 16:07:33
-7.110542,-12.32693,37.9656,0.6345683,0.873573,26.28012,46.27,19-06-2021 16:07:33
-7.105994,-12.32277,37.9595,0.6182554,0.8146936,31.69006,46.28,19-06-2021 16:07:33
-7.101218,-12.31834,37.95304,0.6495174,0.9989719,36.30801,46.29,19-06-2021 16:07:33
-7.09664,-12.31403,37.94681,0.6301393,1.148588,22.67733,46.3,19-06-2021 16:07:33
-7.092335,-12.30994,37.94092,0.595207,1.004636,23.69514,46.31,19-06-2021 16:07:33
-7.087416,-12.30525,37.93417,0.6777186,1.2874,34.2263,46.32,19-06-2021 16:07:33
-7.082902,-12.30092,37.92796,0.6279356,1.339545,23.94429,46.33,19-06-2021 16:07:33
-7.078453,-12.29662,37.92181,0.6157343,1.286183,14.03328,46.34,19-06-2021 16:07:33
-7.073994,-12.2923,37.91565,0.6223805,1.258033,22.86185,46.35,19-06-2021 16:07:33
-7.069428,-12.28784,37.9093,0.6378344,1.374016,28.40874,46.36,19-06-2021 16:07:33
-7.064944,-12.2834,37.90302,0.6336894,1.475384,33.66234,46.37,19-06-2021 16:07:33
-7.060667,-12.27908,37.89697,0.6066779,1.276562,40.89187,46.38,19-06-2021 16:07:33
-7.056106,-12.27443,37.89048,0.6497288,1.344939,38.07396,46.39,19-06-2021 16:07:33
-7.051784,-12.26994,37.88427,0.624935,1.268258,32.44786,46.4,19-06-2021 16:07:33
-7.047201,-12.26513,37.87764,0.665167,1.325446,44.2995,46.41,19-06-2021 16:07:33
-7.042654,-12.26029,37.87102,0.6597443,1.470602,46.66982,46.42,19-06-2021 16:07:33
-7.038474,-12.25578,37.86488,0.6180045,1.357683,46.12146,46.43,19-06-2021 16:07:33
-7.034181,-12.25109,37.85852,0.6343294,1.280083,32.60124,46.44,19-06-2021 16:07:33
-7.029838,-12.24629,37.85206,0.6476971,1.246312,22.87146,46.45,19-06-2021 16:07:33
-7.025551,-12.24152,37.84565,0.6442658,1.077018,30.18484,46.46,19-06-2021 16:07:33
-7.021203,-12.23663,37.83912,0.6505231,0.8536337,26.92675,46.47,19-06-2021 16:07:33
-7.01662,-12.23148,37.83223,0.6888922,0.9297802,16.0768,46.48,19-06-2021 16:07:33
-7.012252,-12.22653,37.82563,0.6613067,0.9278842,26.156,46.49,19-06-2021 16:07:33
-7.008064,-12.22178,37.81931,0.632188,0.8118062,17.39182,46.5,19-06-2021 16:07:33
-7.003837,-12.217,37.81292,0.6393376,0.6258884,26.47129,46.51,19-06-2021 16:07:33
-6.999375,-12.21194,37.80619,0.6724494,0.697174,19.67261,46.52,19-06-2021 16:07:33
-6.995149,-12.20713,37.79978,0.6431574,0.5406791,25.57952,46.53,19-06-2021 16:07:33
-6.990855,-12.20222,37.79326,0.6506214,0.3674413,35.78551,46.54,19-06-2021 16:07:33
-6.986589,-12.1973,37.78676,0.6512576,0.1136409,42.86255,46.55,19-06-2021 16:07:33
-6.981982,-12.19196,37.77971,0.7019668,0.14537,34.06439,46.56,19-06-2021 16:07:33
-6.977721,-12.18698,37.77315,0.656246,0.07912937,32.1157,46.57,19-06-2021 16:07:33
-6.973549,-12.18203,37.76668,0.6474379,-0.05233916,25.27012,46.58,19-06-2021 16:07:33
-6.969353,-12.17696,37.7601,0.6586182,-0.03956468,17.44376,46.59,19-06-2021 16:07:33
-6.965262,-12.17195,37.75363,0.6496204,-0.04845664,27.68032,46.6,19-06-2021 16:07:33
-6.961174,-12.16687,37.74711,0.6526014,-0.06852804,31.37335,46.61,19-06-2021 16:07:33
-6.957134,-12.1618,37.74063,0.6469759,-0.1907741,26.34222,46.62,19-06-2021 16:07:33
-6.953205,-12.15683,37.73429,0.6351194,-0.4159008,28.43832,46.63,19-06-2021 16:07:33
-6.949114,-12.15163,37.72768,0.6602688,-0.4352126,18.67528,46.64,19-06-2021 16:07:33
-6.945008,-12.14639,37.72102,0.6672234,-0.2661444,22.94739,46.65,19-06-2021 16:07:33
-6.94107,-12.14134,37.71462,0.6424973,-0.324455,17.38912,46.66,19-06-2021 16:07:33
-6.937028,-12.13615,37.70805,0.6558708,-0.3345502,10.36897,46.67,19-06-2021 16:07:33
-6.933006,-12.13098,37.70149,0.6557772,-0.2365626,17.68025,46.68,19-06-2021 16:07:33
-6.929023,-12.12583,37.69499,0.6524203,-0.1170339,22.79452,46.69,19-06-2021 16:07:33
-6.925107,-12.12075,37.68857,0.6424034,-0.1545051,25.38036,46.7,19-06-2021 16:07:33
-6.920916,-12.11526,37.68167,0.6888639,0.1008706,36.02853,46.71,19-06-2021 16:07:33
-6.917061,-12.11016,37.67529,0.639878,0.1493534,33.187,46.72,19-06-2021 16:07:33
-6.913198,-12.10499,37.66884,0.6441811,0.2093567,21.8661,46.73,19-06-2021 16:07:33
-6.909321,-12.09973,37.66232,0.6552186,0.3748225,20.68246,46.74,19-06-2021 16:07:33
-6.905506,-12.0945,37.65585,0.6508269,0.4571402,12.75846,46.75,19-06-2021 16:07:33
-6.901642,-12.08916,37.64927,0.6567313,0.5120549,7.780815,46.76,19-06-2021 16:07:33
-6.897799,-12.08383,37.64271,0.6583205,0.6003569,13.50113,46.77,19-06-2021 16:07:33
-6.894078,-12.07868,37.63638,0.6339731,0.5831623,23.68586,46.78,19-06-2021 16:07:33
-6.890114,-12.07327,37.62967,0.6723657,0.8690815,38.24868,46.79,19-06-2021 16:07:33
-6.886277,-12.06809,37.62324,0.6459686,1.079559,41.96742,46.8,19-06-2021 16:07:33
-6.882291,-12.06281,37.61663,0.6619055,1.32101,54.83565,46.81,19-06-2021 16:07:33
-6.877981,-12.05722,37.60958,0.7057039,1.898264,76.99409,46.82,19-06-2021 16:07:33
-6.87369,-12.05192,37.60276,0.6828426,2.376276,78.46307,46.83,19-06-2021 16:07:33
-6.869286,-12.04673,37.59595,0.6808629,2.811811,86.57262,46.84,19-06-2021 16:07:33
-6.86482,-12.04181,37.58931,0.6651946,3.114013,84.51512,46.85,19-06-2021 16:07:33
-6.860324,-12.03711,37.58282,0.6500429,3.160192,82.88282,46.86,19-06-2021 16:07:33
-6.855633,-12.03238,37.57619,0.6663302,3.110868,85.90919,46.87,19-06-2021 16:07:33
-6.85088,-12.02777,37.56961,0.6600804,2.820986,91.17065,46.88,19-06-2021 16:07:33
-6.845827,-12.02289,37.56263,0.7016518,2.717141,75.89052,46.89,19-06-2021 16:07:33
-6.840883,-12.01818,37.55586,0.6800709,2.666677,73.65254,46.9,19-06-2021 16:07:33
-6.836014,-12.01362,37.54924,0.6681786,2.603388,61.57597,46.91,19-06-2021 16:07:33
-6.831131,-12.00908,37.54263,0.6676297,2.547604,48.3801,46.92,19-06-2021 16:07:33
-6.826148,-12.00447,37.53592,0.6777524,2.515206,42.44243,46.93,19-06-2021 16:07:33
-6.821,-11.99976,37.529,0.6972924,2.704505,44.97692,46.94,19-06-2021 16:07:33
-6.815913,-11.99518,37.52224,0.6841265,2.875555,48.06026,46.95,19-06-2021 16:07:33
-6.81083,-11.99068,37.51553,0.6804238,3.05345,37.06396,46.96,19-06-2021 16:07:33
-6.805831,-11.98631,37.50898,0.6645318,3.046775,36.26009,46.97,19-06-2021 16:07:33
-6.800597,-11.98177,37.50216,0.690702,3.110176,40.55886,46.98,19-06-2021 16:07:33
-6.795481,-11.97745,37.49557,0.6703378,3.105452,54.43039,46.99,19-06-2021 16:07:33
-6.790319,-11.97322,37.48903,0.6675588,2.999896,50.26424,47,19-06-2021 16:07:33
-6.785099,-11.969,37.48245,0.6694914,2.889476,37.44021,47.01,19-06-2021 16:07:33
-6.779832,-11.96477,37.47583,0.6776825,2.841589,24.43427,47.02,19-06-2021 16:07:33
-6.774764,-11.96069,37.46946,0.6506675,2.51614,40.58924,47.03,19-06-2021 16:07:33
-6.769393,-11.95631,37.46268,0.6899942,2.398983,21.87639,47.04,19-06-2021 16:07:33
-6.764069,-11.95195,37.45593,0.6909795,2.391711,12.30893,47.05,19-06-2021 16:07:33
-6.758674,-11.9475,37.44907,0.699101,2.384908,2.381024,47.06,19-06-2021 16:07:33
-6.753407,-11.9431,37.44232,0.684342,2.304947,17.15791,47.07,19-06-2021 16:07:33
-6.748135,-11.93863,37.43552,0.6911123,2.245243,28.91461,47.08,19-06-2021 16:07:33
-6.743042,-11.93423,37.42889,0.6732383,1.998901,41.39768,47.09,19-06-2021 16:07:33
-6.737909,-11.92971,37.42213,0.6833746,1.665304,50.99226,47.1,19-06-2021 16:07:33
-6.732747,-11.92507,37.41528,0.6929928,1.355086,52.1647,47.11,19-06-2021 16:07:33
-6.727486,-11.92027,37.40823,0.7108771,1.263001,42.80956,47.12,19-06-2021 16:07:33
-6.722355,-11.91553,37.40131,0.6989504,1.146883,31.2111,47.13,19-06-2021 16:07:33
-6.717483,-11.91099,37.39471,0.6676364,0.7569224,49.70404,47.14,19-06-2021 16:07:33
-6.712246,-11.90609,37.3876,0.7150769,0.6720214,30.10654,47.15,19-06-2021 16:07:33
-6.707375,-11.90151,37.38097,0.6714996,0.3051875,48.4383,47.16,19-06-2021 16:07:33
-6.702072,-11.89652,37.37375,0.7246731,0.2422834,29.87386,47.17,19-06-2021 16:07:33
-6.696965,-11.8917,37.36678,0.7030967,0.2927522,29.22753,47.18,19-06-2021 16:07:33
-6.691832,-11.88682,37.35975,0.7083859,0.5274898,37.11003,47.19,19-06-2021 16:07:33
-6.686985,-11.88216,37.35308,0.6737379,0.5399548,25.08205,47.2,19-06-2021 16:07:33
-6.682019,-11.87732,37.34618,0.6928933,0.5539077,26.78354,47.21,19-06-2021 16:07:34
-6.67721,-11.87255,37.33945,0.6766801,0.4925778,40.38968,47.22,19-06-2021 16:07:34
-6.6723,-11.86761,37.33252,0.6951061,0.4985009,26.63991,47.23,19-06-2021 16:07:34
-6.6674,-11.86263,37.32556,0.6989045,0.5297108,13.94431,47.24,19-06-2021 16:07:34
-6.662485,-11.85761,37.31856,0.7039858,0.6113381,7.390135,47.25,19-06-2021 16:07:34
-6.65753,-11.85253,37.31149,0.7084216,0.8434873,23.93315,47.26,19-06-2021 16:07:34
-6.652833,-11.84771,37.30478,0.6738378,0.8831524,7.428133,47.27,19-06-2021 16:07:34
-6.647982,-11.84274,37.29787,0.6940256,0.9841712,22.31506,47.28,19-06-2021 16:07:34
-6.64321,-11.83784,37.29105,0.6838306,1.046237,33.43807,47.29,19-06-2021 16:07:34
-6.638398,-11.83286,37.28415,0.6922083,1.139866,22.03287,47.3,19-06-2021 16:07:34
-6.633657,-11.82791,37.27732,0.6849343,1.214182,10.1538,47.31,19-06-2021 16:07:34
-6.628953,-11.82298,37.27052,0.682068,1.195995,2.226357,47.32,19-06-2021 16:07:34
-6.624205,-11.818,37.26366,0.6885591,1.093785,11.39434,47.33,19-06-2021 16:07:34
-6.619363,-11.81293,37.25666,0.7010965,1.070092,13.96846,47.34,19-06-2021 16:07:34
-6.614449,-11.80781,37.24959,0.7100051,1.074472,26.64496,47.35,19-06-2021 16:07:34
-6.609527,-11.80274,37.24255,0.7055023,1.034008,40.38392,47.36,19-06-2021 16:07:34
-6.604675,-11.79779,37.23565,0.6930866,0.8536337,49.59093,47.37,19-06-2021 16:07:34
-6.599617,-11.79273,37.22852,0.7148138,0.858206,41.99329,47.38,19-06-2021 16:07:34
-6.594642,-11.78785,37.2216,0.6980501,0.8469599,29.8864,47.39,19-06-2021 16:07:34
-6.589408,-11.78284,37.21441,0.7238465,1.0752,36.9677,47.4,19-06-2021 16:07:34
-6.584569,-11.77829,37.20782,0.6658558,0.9536759,32.36574,47.41,19-06-2021 16:07:34
-6.579431,-11.77351,37.20086,0.7008007,0.9429458,15.93231,47.42,19-06-2021 16:07:34
-6.574332,-11.7688,37.194,0.6937579,0.798929,25.42474,47.43,19-06-2021 16:07:34
-6.569101,-11.76399,37.18696,0.7085557,0.7648944,18.18443,47.44,19-06-2021 16:07:34
-6.564121,-11.75944,37.18028,0.6771017,0.5784457,31.30148,47.45,19-06-2021 16:07:34
-6.558763,-11.75455,37.1731,0.72458,0.6991359,26.86957,47.46,19-06-2021 16:07:34
-6.553669,-11.74993,37.16629,0.6891544,0.7200928,10.99016,47.47,19-06-2021 16:07:34
-6.548602,-11.74533,37.15953,0.6835274,0.7107937,2.436288,47.48,19-06-2021 16:07:34
-6.54349,-11.74068,37.1527,0.6912112,0.6119779,12.29426,47.49,19-06-2021 16:07:34
-6.538176,-11.73584,37.14558,0.7185587,0.6042554,17.85029,47.5,19-06-2021 16:07:34
-6.533108,-11.7312,37.13878,0.6848461,0.3743001,25.05311,47.51,19-06-2021 16:07:34
-6.527906,-11.72639,37.13177,0.7069504,0.3911712,11.06178,47.52,19-06-2021 16:07:34
-6.522758,-11.7216,37.1248,0.7049196,0.4279585,4.225011,47.53,19-06-2021 16:07:34
-6.51776,-11.71694,37.11802,0.6832123,0.3609945,15.70547,47.54,19-06-2021 16:07:34
-6.512586,-11.7121,37.111,0.7113824,0.4476244,28.18538,47.55,19-06-2021 16:07:34
-6.507523,-11.70741,37.10416,0.6895754,0.414487,41.14602,47.56,19-06-2021 16:07:34
-6.502343,-11.70268,37.09722,0.7016331,0.4379019,28.46694,47.57,19-06-2021 16:07:34
-6.497279,-11.69814,37.0905,0.6803722,0.2298502,36.54478,47.58,19-06-2021 16:07:34
-6.49184,-11.69334,37.08334,0.7253307,0.1876719,17.14458,47.59,19-06-2021 16:07:34
-6.48661,-11.68877,37.07649,0.6924381,0.01978234,16.28531,47.6,19-06-2021 16:07:34
-6.481404,-11.68425,37.0697,0.6890512,-0.1426525,18.88232,47.61,19-06-2021 16:07:34
-6.476161,-11.67971,37.06287,0.6935534,-0.2880355,26.82684,47.62,19-06-2021 16:07:34
-6.47073,-11.675,37.05578,0.7173083,-0.2332305,20.91384,47.63,19-06-2021 16:07:34
-6.46556,-11.67048,37.04901,0.6883957,-0.3345502,28.61352,47.64,19-06-2021 16:07:34
-6.460372,-11.66589,37.04217,0.6933866,-0.5093729,36.46433,47.65,19-06-2021 16:07:34
-6.455114,-11.66116,37.03518,0.7045194,-0.6789736,25.18291,47.66,19-06-2021 16:07:34
-6.449924,-11.65643,37.02823,0.702204,-0.7348864,23.60586,47.67,19-06-2021 16:07:34
-6.444787,-11.6517,37.02132,0.6990248,-0.7187329,14.75045,47.68,19-06-2021 16:07:34
-6.439641,-11.6469,37.01434,0.7038203,-0.5888388,22.77191,47.69,19-06-2021 16:07:34
-6.43468,-11.64222,37.00758,0.6835093,-0.6731851,21.17881,47.7,19-06-2021 16:07:34
-6.429576,-11.63739,37.00061,0.701579,-0.6464956,26.28874,47.71,19-06-2021 16:07:34
-6.42467,-11.63272,36.99389,0.6762486,-0.7467723,18.22939,47.72,19-06-2021 16:07:34
-6.419664,-11.62793,36.98701,0.6946368,-0.7538139,27.68836,47.73,19-06-2021 16:07:34
-6.414684,-11.62315,36.98016,0.6893917,-0.7917944,40.43095,47.74,19-06-2021 16:07:34
-6.409497,-11.61817,36.97302,0.7181303,-0.5630175,46.95647,47.75,19-06-2021 16:07:34
-6.404534,-11.61336,36.96615,0.691624,-0.3642322,42.13924,47.76,19-06-2021 16:07:34
-6.399796,-11.60868,36.95953,0.6676829,-0.2167048,27.20217,47.77,19-06-2021 16:07:34
-6.395198,-11.60399,36.953,0.6574748,-0.2646699,25.45471,47.78,19-06-2021 16:07:34
-6.390399,-11.59906,36.94614,0.6862378,-0.2306999,12.7404,47.79,19-06-2021 16:07:34
-6.385701,-11.59417,36.93938,0.6793794,-0.2654082,5.221349,47.8,19-06-2021 16:07:34
-6.380784,-11.58903,36.93228,0.7117887,-0.01978234,25.34337,47.81,19-06-2021 16:07:34
-6.37581,-11.58381,36.92509,0.7226778,0.2967354,31.42284,47.82,19-06-2021 16:07:34
-6.371084,-11.57885,36.91826,0.6843787,0.4484978,27.22713,47.83,19-06-2021 16:07:34
-6.366512,-11.57409,36.91168,0.6607834,0.4233615,19.08314,47.84,19-06-2021 16:07:34
-6.361739,-11.56924,36.90491,0.6795167,0.463094,7.298251,47.85,19-06-2021 16:07:34
-6.356829,-11.56431,36.89799,0.6948556,0.5671728,12.6103,47.86,19-06-2021 16:07:34
-6.352125,-11.55962,36.89138,0.6646196,0.4861804,15.3446,47.87,19-06-2021 16:07:34
-6.347165,-11.55466,36.8844,0.7002935,0.645587,23.15982,47.88,19-06-2021 16:07:34
-6.342352,-11.54981,36.87759,0.686326,0.711069,15.33063,47.89,19-06-2021 16:07:34
-6.337466,-11.54482,36.87064,0.6947505,0.8033255,15.0757,47.9,19-06-2021 16:07:34
-6.332803,-11.54,36.86396,0.6730144,0.8632076,21.97419,47.91,19-06-2021 16:07:34
-6.328369,-11.53534,36.85754,0.6433707,0.6407191,31.99379,47.92,19-06-2021 16:07:34
-6.323265,-11.52993,36.85012,0.742039,0.9043891,35.15194,47.93,19-06-2021 16:07:34
-6.318572,-11.52491,36.84327,0.6875408,0.9995593,12.90334,47.94,19-06-2021 16:07:34
-6.31407,-11.52008,36.83668,0.6608393,0.9739782,20.50637,47.95,19-06-2021 16:07:34
-6.309612,-11.51526,36.83012,0.6568307,0.9485323,34.27721,47.96,19-06-2021 16:07:34
-6.305132,-11.51037,36.8235,0.6641324,0.8522572,31.51544,47.97,19-06-2021 16:07:34
-6.300605,-11.50538,36.81677,0.674223,0.6968932,35.44064,47.98,19-06-2021 16:07:34
-6.295982,-11.50022,36.80985,0.6893316,0.7008132,31.29019,47.99,19-06-2021 16:07:34
-6.29163,-11.49529,36.80328,0.660575,0.4905876,38.08052,48,19-06-2021 16:07:34
-6.286972,-11.48999,36.79623,0.7039717,0.5619739,31.83151,48.01,19-06-2021 16:07:34
-6.282556,-11.48492,36.78951,0.6725297,0.5359538,17.51125,48.02,19-06-2021 16:07:34
-6.277895,-11.47953,36.78239,0.7138129,0.8292154,33.85863,48.03,19-06-2021 16:07:34
-6.273552,-11.47448,36.77573,0.6677129,0.804056,17.6039,48.04,19-06-2021 16:07:34
-6.269084,-11.46926,36.76886,0.6849873,0.8902143,15.59625,48.05,19-06-2021 16:07:34
-6.264755,-11.46418,36.76219,0.6706063,0.8928481,18.3786,48.06,19-06-2021 16:07:34
-6.260375,-11.45899,36.75539,0.6783447,0.8831524,30.56263,48.07,19-06-2021 16:07:34
-6.256002,-11.45375,36.74857,0.6829885,0.9048218,28.24266,48.08,19-06-2021 16:07:34
-6.251588,-11.44841,36.74164,0.6943112,0.960423,40.80569,48.09,19-06-2021 16:07:34
-6.24719,-11.44298,36.73466,0.695436,1.159103,45.08871,48.1,19-06-2021 16:07:34
-6.242992,-11.43773,36.72793,0.6724697,1.290133,30.34022,48.11,19-06-2021 16:07:34
-6.238791,-11.43239,36.72114,0.6817559,1.486353,23.16029,48.12,19-06-2021 16:07:34
-6.234702,-11.42717,36.71451,0.664555,1.449559,14.7548,48.13,19-06-2021 16:07:34
-6.230556,-11.42184,36.70776,0.6741391,1.429713,27.50011,48.14,19-06-2021 16:07:34
-6.226381,-11.41646,36.70095,0.6805075,1.432038,14.32098,48.15,19-06-2021 16:07:34
-6.222192,-11.41103,36.6941,0.6870289,1.339545,16.84942,48.16,19-06-2021 16:07:34
-6.217935,-11.40551,36.68713,0.694558,1.204798,14.86633,48.17,19-06-2021 16:07:34
-6.213624,-11.39993,36.68008,0.7051736,1.20561,0.7576287,48.18,19-06-2021 16:07:34
-6.20947,-11.39455,36.67329,0.6820258,0.9940628,23.19446,48.19,19-06-2021 16:07:34
-6.20516,-11.38898,36.66624,0.7000574,0.8800449,9.223183,48.2,19-06-2021 16:07:34
-6.200946,-11.38355,36.65938,0.690596,0.6723125,23.61541,48.21,19-06-2021 16:07:34
-6.196564,-11.37793,36.65225,0.7094146,0.4668813,22.63006,48.22,19-06-2021 16:07:35
-6.192272,-11.37244,36.64528,0.6978358,0.2414744,34.17033,48.23,19-06-2021 16:07:35
-6.187771,-11.3667,36.63799,0.7299036,0.2065338,19.18036,48.24,19-06-2021 16:07:35
-6.183353,-11.36108,36.63085,0.7144983,0.1619255,28.71621,48.25,19-06-2021 16:07:35
-6.178921,-11.35551,36.62372,0.7108868,0.2332305,29.16838,48.26,19-06-2021 16:07:35
-6.174586,-11.35013,36.61681,0.6948051,0.1988102,31.44575,48.27,19-06-2021 16:07:35
-6.170113,-11.34465,36.60974,0.7046217,0.1440177,17.92303,48.28,19-06-2021 16:07:35
-6.165635,-11.33926,36.60273,0.700898,0.1065312,6.246777,48.29,19-06-2021 16:07:35
-6.161123,-11.33387,36.59571,0.7023997,0.07912937,8.474285,48.3,19-06-2021 16:07:35
-6.156682,-11.32859,36.58881,0.6915371,-0.1398823,24.9576,48.31,19-06-2021 16:07:35
-6.152075,-11.32309,36.58163,0.7149672,-0.1440177,8.551204,48.32,19-06-2021 16:07:35
-6.147724,-11.31787,36.57484,0.6805779,-0.4087828,28.24884,48.33,19-06-2021 16:07:35
-6.143201,-11.31239,36.56773,0.7098051,-0.5162413,19.06791,48.34,19-06-2021 16:07:35
-6.138719,-11.30692,36.56067,0.7064451,-0.5716401,24.38045,48.35,19-06-2021 16:07:35
-6.134163,-11.30133,36.55345,0.7215601,-0.5514293,35.12014,48.36,19-06-2021 16:07:35
-6.129642,-11.29575,36.54627,0.7161778,-0.5105241,44.02555,48.37,19-06-2021 16:07:35
-6.125264,-11.29029,36.53927,0.6988198,-0.468137,47.2677,48.38,19-06-2021 16:07:35
-6.121002,-11.28488,36.53239,0.6894577,-0.4731261,57.82079,48.39,19-06-2021 16:07:35
-6.116756,-11.27935,36.52541,0.6970182,-0.4059006,50.95202,48.4,19-06-2021 16:07:35
-6.112699,-11.2739,36.51863,0.6805062,-0.4302385,40.55539,48.41,19-06-2021 16:07:35
-6.10878,-11.2685,36.51197,0.6693135,-0.6425489,47.06827,48.42,19-06-2021 16:07:35
-6.104618,-11.26263,36.50479,0.7176146,-0.5450047,41.98573,48.43,19-06-2021 16:07:35
-6.100551,-11.25681,36.49771,0.7114926,-0.3769049,49.81876,48.44,19-06-2021 16:07:35
-6.096395,-11.25075,36.49039,0.7334946,0.01978234,61.63527,48.45,19-06-2021 16:07:35
-6.092379,-11.24485,36.48328,0.7138727,0.5403171,71.7639,48.46,19-06-2021 16:07:35
-6.088591,-11.23934,36.47662,0.6711697,0.7870849,52.51786,48.47,19-06-2021 16:07:35
-6.084976,-11.23388,36.4701,0.6539499,0.7684676,47.45849,48.48,19-06-2021 16:07:35
